"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation";"relation"
"uzbeki Kirgizii";"dukhovnaja kul'tura / spiritual culture";"605948";"1983_3";"uzbeki";NA;NA;NA;"influence"
"uzbeki Kirgizii";"material'naja kul'tura / material culture";"605948";"1983_3";"uzbeki";NA;NA;NA;"influence"
"uzbeki Kirgizii";"narodnye tradicii / nacional'nye tradicii / kul'turnye tradicii";"605948";"1983_3";"uzbeki";NA;NA;NA;"influence"
"uzbeki";"history";"608860";"1977_5";"Central Asian titular nations";"past";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"uzbeki";"history";"608860";"1977_5";"Central Asian titular nations";"past";"Literature Review";"Continuity";"proximity / similarity"
"uzbeki";"history";"608860";"1977_5";"Central Asian titular nations";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"uzbeki";"history";"608860";"1977_5";"Central Asian titular nations";"present";"Literature Review";"Continuity";"proximity / similarity"
"Uzbekistan / Uzbekskaja SSR";"folklore (incl. pesni / poslovica / pogovorki)";"610181";"1975_2";"Locations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"Afghanistan";"folklore (incl. pesni / poslovica / pogovorki)";"610181";"1975_2";"Locations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"persy / iranojazychnye narody / Persian/Iranian-speaking groups";"folklore (incl. pesni / poslovica / pogovorki)";"610181";"1975_2";"Groups in Iran";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"614225";"1977_5";"Central Asian titular nations";NA;"Literature Review";NA;"proximity / similarity"
"uzbeki";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"614225";"1977_5";"Central Asian titular nations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"614225";"1977_5";"Central Asian titular nations";NA;"Literature Review";NA;"proximity / similarity"
"uzbeki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"614225";"1977_5";"Central Asian titular nations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"Uzbekistan / Uzbekskaja SSR";"clothing";"61776";"1979_3";"Locations";"present";"Factual Statement by Author";"Continuity";"proximity / similarity"
"Uzbekistan / Uzbekskaja SSR";"clothing";"61938";"1979_3";"Locations";"past: Stalinist era / 1930s-40s";"Factual Statement by Author";NA;"proximity / similarity"
"kazakhi";"zemledelie / sel'skoe khosjajstvo / agriculture";"629694";"1975_1";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"uzbeki";"zemledelie / sel'skoe khosjajstvo / agriculture";"629694";"1975_1";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"turkmeny";"zemledelie / sel'skoe khosjajstvo / agriculture";"629694";"1975_1";"Central Asian titular nations";NA;NA;NA;"proximity / similarity"
"karakalpaki";"zemledelie / sel'skoe khosjajstvo / agriculture";"629694";"1975_1";"Groups";NA;NA;NA;"proximity / similarity"
"Uzbekistan / Uzbekskaja SSR";"clothing";"63696";"1979_3";"Locations";"present";"Factual Statement by Author";"Continuity";"proximity / similarity"
"Kazakh women / kazashki";"clothing";"64207";"1979_3";"kazakhi";NA;"Factual Statement by Author";"Rupture";"proximity / similarity"
"Kyrgyz women / kirgizki";"clothing";"64207";"1979_3";"kirgizy";NA;"Factual Statement by Author";"Rupture";"proximity / similarity"
"zhitel'nicy jugo-zapadnykh rajonov Uzbekistana";"clothing";"64207";"1979_3";"uzbeki";NA;"Factual Statement by Author";"Rupture";"proximity / similarity"
"karakalpaki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"64551";"1955_3";"Groups";"present";"Factual Statement by Author";"Continuity";"proximity / similarity"
"karakalpaki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"64551";"1955_3";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"uzbeki Fergany / Uzbeks of Ferghana";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"64551";"1955_3";"uzbeki";"present";"Factual Statement by Author";"Continuity";"proximity / similarity"
"uzbeki Fergany / Uzbeks of Ferghana";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"64551";"1955_3";"uzbeki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"uzbeki";"zemledelie / sel'skoe khosjajstvo / agriculture";"64614";"1961_4";"Central Asian titular nations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"turkmeny";"zemledelie / sel'skoe khosjajstvo / agriculture";"64614";"1961_4";"Central Asian titular nations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"karakalpaki";"zemledelie / sel'skoe khosjajstvo / agriculture";"64614";"1961_4";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"kirgizy";"skotovodstvo / zhivotnovodstvo / animal husbandry";"64892";"1961_4";"Central Asian titular nations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Uzbek women / uzbechki";"gender relations / polozhenie zhensshiny";"65735";"1975_6";"uzbeki";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Central Asia / Srednjaja Azija";"housing / architecture / zhilisshe";"65818";"1965_2";"Locations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki Khorezma";"""racial type"" / rasovyj tip / rasa";"65986";"1957_3";"uzbeki";"present";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki Khorezma";"""racial type"" / rasovyj tip / rasa";"65986";"1957_3";"uzbeki";"present";"Correction of cited research or literature";NA;"proximity / similarity"
"uzbeki Khorezma";"craniological features";"65986";"1957_3";"uzbeki";"present";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki Khorezma";"craniological features";"65986";"1957_3";"uzbeki";"present";"Correction of cited research or literature";NA;"proximity / similarity"
"uzbeki Fergany / Uzbeks of Ferghana";"""racial type"" / rasovyj tip / rasa";"65986";"1957_3";"uzbeki";"present";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki Fergany / Uzbeks of Ferghana";"""racial type"" / rasovyj tip / rasa";"65986";"1957_3";"uzbeki";"present";"Correction of cited research or literature";NA;"proximity / similarity"
"uzbeki Fergany / Uzbeks of Ferghana";"craniological features";"65986";"1957_3";"uzbeki";"present";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki Fergany / Uzbeks of Ferghana";"craniological features";"65986";"1957_3";"uzbeki";"present";"Correction of cited research or literature";NA;"proximity / similarity"
"Uzbek women / uzbechki";"gender relations / polozhenie zhensshiny";"66099";"1975_6";"uzbeki";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Uzbek women / uzbechki";"housing / architecture / zhilisshe";"66099";"1975_6";"uzbeki";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Uzbek women / uzbechki";"gender relations / polozhenie zhensshiny";"661183";"1989_1";"uzbeki";NA;"Correction of cited research or literature";NA;"proximity / similarity"
"Uzbek women / uzbechki";"gender relations / polozhenie zhensshiny";"661183";"1989_1";"uzbeki";NA;"Literature Review";NA;"proximity / similarity"
"Uzbek women / uzbechki";"promyshlennoe proizvodstvo / industrialization";"661183";"1989_1";"uzbeki";NA;"Correction of cited research or literature";NA;"proximity / similarity"
"Uzbek women / uzbechki";"promyshlennoe proizvodstvo / industrialization";"661183";"1989_1";"uzbeki";NA;"Literature Review";NA;"proximity / similarity"
"kirgizy";"language / spoken (incl. dialects)";"66453";"1982_6";"Central Asian titular nations";"present";"Factual Statement by Author";NA;NA
"uzbeki";"language / spoken (incl. dialects)";"66453";"1982_6";"Central Asian titular nations";"present";"Factual Statement by Author";NA;NA
"russkij narod / Russians";"language / spoken (incl. dialects)";"66453";"1982_6";"Groups";"present";"Factual Statement by Author";NA;NA
"Soviet Union";"language / spoken (incl. dialects)";"66453";"1982_6";"Locations";"present";"Factual Statement by Author";NA;NA
"zhensshiny u sartov / Sart women";"clothing";"66738";"1975_6";"sarty / Sarts";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"zhensshiny u sartov / Sart women";"gender relations / polozhenie zhensshiny";"66738";"1975_6";"sarty / Sarts";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Uzbek women / uzbechki";"clothing";"66744";"1986_1";"uzbeki";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"turkmeny";"housing / architecture / zhilisshe";"700589";"1954_3";"Central Asian titular nations";"past";"Literature Review";NA;"proximity / similarity"
"turkmeny";"housing / architecture / zhilisshe";"700589";"1954_3";"Central Asian titular nations";"past: pre-Soviet";"Literature Review";NA;"proximity / similarity"
"osedlye narody Srednej Azii";"housing / architecture / zhilisshe";"700589";"1954_3";"narody Srednej Azii";"past";"Literature Review";NA;"proximity / similarity"
"osedlye narody Srednej Azii";"housing / architecture / zhilisshe";"700589";"1954_3";"narody Srednej Azii";"past: pre-Soviet";"Literature Review";NA;"proximity / similarity"
"uzbeki";"housing / architecture / zhilisshe";"700589";"1954_3";"Central Asian titular nations";"past";"Literature Review";NA;"proximity / similarity"
"uzbeki";"housing / architecture / zhilisshe";"700589";"1954_3";"Central Asian titular nations";"past: pre-Soviet";"Literature Review";NA;"proximity / similarity"
"uzbeki";"navyki (incl.  trudovye navyki) / skills / habits";"70575";"1961_4";"Central Asian titular nations";"present";"Factual Statement by Author";NA;NA
"uzbeki";"zemledelie / sel'skoe khosjajstvo / agriculture";"70575";"1961_4";"Central Asian titular nations";"present";"Factual Statement by Author";NA;NA
"turkmeny";"navyki (incl.  trudovye navyki) / skills / habits";"70575";"1961_4";"Central Asian titular nations";"present";"Factual Statement by Author";NA;NA
"turkmeny";"zemledelie / sel'skoe khosjajstvo / agriculture";"70575";"1961_4";"Central Asian titular nations";"present";"Factual Statement by Author";NA;NA
"uzbeki";"education";"70630";"1991_1";"Central Asian titular nations";"present";"Factual Statement by Author";NA;NA
"Uzbek women / uzbechki";"clothing";"71126";"1975_6";"uzbeki";"past: early Soviet";"Factual Statement by Author";"Rupture";NA
"uzbeki Fergany / Uzbeks of Ferghana";"interior design / ubranstvo";"72878";"1979_3";"uzbeki";"present";"Factual Statement by Author";"Continuity";"proximity / similarity"
"uzbeki Samarkandskoj i Kashkadar'inskoj oblastej";"interior design / ubranstvo";"72878";"1979_3";"uzbeki";"present";"Factual Statement by Author";"Continuity";"proximity / similarity"
"kirgizy Severa Kirgizii";"interior design / ubranstvo";"74155";"1979_3";"kirgizy";"present";"Factual Statement by Author";NA;"difference"
"Uzbek women / uzbechki";"education";"74911";"1986_1";"uzbeki";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Uzbek women / uzbechki";"gender relations / polozhenie zhensshiny";"74911";"1986_1";"uzbeki";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tjurki";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"75860";"1965_2";"Groups";NA;"Factual Statement by Author";NA;"influence"
"uzbeki Vostochnoj Bukhary (Bukharskoe khanstvo)";"language / spoken (incl. dialects)";"76348";"1972_5";"Historical groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"uzbeki Vostochnoj Bukhary (Bukharskoe khanstvo)";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"76348";"1972_5";"Historical groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";"proximity / similarity"
"uzbeki";"""racial type"" / rasovyj tip / rasa";"77773";"1964-5";"Central Asian titular nations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"turkmeny";"""racial type"" / rasovyj tip / rasa";"77773";"1964-5";"Central Asian titular nations";NA;"Factual Statement by Author";NA;"proximity / similarity"
"turkmeny";"food / cooking / pissha";"78890";"1979_3";"Central Asian titular nations";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"kirgizy";"food / cooking / pissha";"78890";"1979_3";"Central Asian titular nations";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"kochevye narody";"food / cooking / pissha";"78890";"1979_3";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"polukochevye narody / narodnosti";"food / cooking / pissha";"78890";"1979_3";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"kazakhi";"food / cooking / pissha";"78890";"1979_3";"Central Asian titular nations";"past: pre-Soviet";"Factual Statement by Author";NA;"difference"
"osedlye uzbeki";"food / cooking / pissha";"79432";"1979_3";"uzbeki";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"narody Sredneaziatskogo Mezhdurech'ja";"food / cooking / pissha";"79640";"1979_3";"Historical groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"skotovodcheskie narody";"food / cooking / pissha";"79640";"1979_3";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"juzhnye kirgizy";"food / cooking / pissha";"79640";"1979_3";"kirgizy";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"ujgury";"food / cooking / pissha";"79640";"1979_3";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"uzbeki";"food / cooking / pissha";"79640";"1979_3";"Central Asian titular nations";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Kazakhstan / Kazakhskaja SSR";"education";"7992";"1964-5";"Locations";"past: early Soviet";"Factual Statement by Author";"Continuity";NA
"Kirgizija / Kirgizskaja SSR";"education";"7992";"1964-5";"Locations";"past: early Soviet";"Factual Statement by Author";"Continuity";NA
"Turkmenistan / Turkmenija / Turkmenskaja SSR";"education";"7992";"1964-5";"Locations";"past: early Soviet";"Factual Statement by Author";"Continuity";NA
"Tatar women / tatarki";"intermarriages / mezhnacional'nye / mezhetnicheskie braki";"80781";"1962_3";"tatary";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"contact / connection (interpersonal, interethnic,...)"
"Central Asia / Srednjaja Azija";"food / cooking / pissha";"81253";"1979_3";"Locations";"present";"Factual Statement by Author";"Rupture";NA
"kirgizy";"intermarriages / mezhnacional'nye / mezhetnicheskie braki";"81411";"1962_3";"Central Asian titular nations";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"contact / connection (interpersonal, interethnic,...)"
