"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation";"relation"
"tadzhiki Fergany / Tajiks of Ferghana";"food / cooking / pissha";"569251";"1987_3";"tadzhiki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"contact / connection (interpersonal, interethnic,...)"
"tadzhiki Fergany / Tajiks of Ferghana";"food / cooking / pissha";"569251";"1987_3";"tadzhiki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tadzhiki Samarkanda (Uzbekistan)";"housing / architecture / zhilisshe";"569600";"1977_1";"Tajiks outside the Tajik SSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"influence"
"tadzhiki Samarkanda (Uzbekistan)";"housing / architecture / zhilisshe";"569600";"1977_1";"Tajiks outside the Tajik SSR";NA;"Literature Review";NA;"influence"
"tadzhiki";"predstavlenija / magicheskie predstavlenija / magical beliefs";"57080";"1965_2";"Groups";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"zemledelie / sel'skoe khosjajstvo / agriculture";"57080";"1965_2";"Groups";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki verkhnej chasti doliny Shirabad-Dar'i";"predstavlenija / magicheskie predstavlenija / magical beliefs";"57080";"1965_2";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki verkhnej chasti doliny Shirabad-Dar'i";"zemledelie / sel'skoe khosjajstvo / agriculture";"57080";"1965_2";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Tajikistan / TadzhSSR";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"57094";"1960_2";"Locations";"present";"Factual Statement by Author";NA;"knowledge exchange"
"tadzhiki";"language / spoken (incl. dialects)";"57216";"1964-6";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"jagnobcy / Yaghnobis";"language / spoken (incl. dialects)";"57216";"1964-6";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"proximity / similarity"
"pripamirskie narodnosti / narody / pripamircy";"language / spoken (incl. dialects)";"57216";"1964-6";"Pamiri groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"573111";"1954_4";"Groups";NA;"Literature Review";NA;"influence"
"tadzhiki kuljabskoj oblasti / Kuljaba";"language / spoken (incl. dialects)";"573365";"1954_4";"tadzhiki";"present";"Literature Review";NA;"assimilation"
"ishkashimcy";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"574954";"1979_2";"Pamiri groups";NA;NA;NA;"proximity / similarity"
"mundzhancy";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"574954";"1979_2";"Pamiri groups";NA;NA;NA;"proximity / similarity"
"sarykol'cy";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"574954";"1979_2";"Pamiri groups";NA;NA;NA;"proximity / similarity"
"shugnancy";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"574954";"1979_2";"Pamiri groups";NA;NA;NA;"proximity / similarity"
"vakhancy";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"574954";"1979_2";"Pamiri groups";NA;NA;NA;"proximity / similarity"
"jazgulemcy";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"574954";"1979_2";"Pamiri groups";NA;NA;NA;"proximity / similarity"
"narody Zapadnogo Pamira";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"574954";"1979_2";"Pamiri groups";NA;NA;NA;"proximity / similarity"
"shugnancy";"language / spoken (incl. dialects)";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"shugnancy";"etnicheskie priznaki / ethnic or anthropological features";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"ishkashimcy";"language / spoken (incl. dialects)";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"ishkashimcy";"etnicheskie priznaki / ethnic or anthropological features";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"sarykol'cy";"language / spoken (incl. dialects)";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"sarykol'cy";"etnicheskie priznaki / ethnic or anthropological features";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"mundzhancy";"language / spoken (incl. dialects)";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"mundzhancy";"etnicheskie priznaki / ethnic or anthropological features";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"vakhancy";"language / spoken (incl. dialects)";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"vakhancy";"etnicheskie priznaki / ethnic or anthropological features";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"jazgulemcy";"language / spoken (incl. dialects)";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"jazgulemcy";"etnicheskie priznaki / ethnic or anthropological features";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"narodnosti Zapadnogo Pamira";"language / spoken (incl. dialects)";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"narodnosti Zapadnogo Pamira";"etnicheskie priznaki / ethnic or anthropological features";"575107";"1979_2";"Pamiri groups";"present";NA;NA;"proximity / similarity"
"tadzhiki Fergany / Tajiks of Ferghana";"physical features (hair, skin, eye color, blood type)";"575192";"1958_2";"tadzhiki";NA;"Literature Review";NA;NA
"tadzhiki Fergany / Tajiks of Ferghana";"physical features (hair, skin, eye color, blood type)";"575192";"1958_2";"tadzhiki";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"tadzhiki Fergany / Tajiks of Ferghana";"physical features (hair, skin, eye color, blood type)";"575303";"1958_2";"tadzhiki";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tadzhiki Fergany / Tajiks of Ferghana";"physical features (hair, skin, eye color, blood type)";"575303";"1958_2";"tadzhiki";NA;"Literature Review";NA;"proximity / similarity"
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"clothing";"576840";"1954_4";"Kuljabskaja oblast' / Kuljab";"present";"Literature Review";"Continuity";NA
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"clothing";"576840";"1954_4";"Kuljabskaja oblast' / Kuljab";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"clothing";"577270";"1954_4";"Kuljabskaja oblast' / Kuljab";"past";"Literature Review";"Rupture";"proximity / similarity"
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"clothing";"577270";"1954_4";"Kuljabskaja oblast' / Kuljab";"past";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture";"proximity / similarity"
"ravninnye oblasti Tadzh. / plainland regions of Tajikistan";"clothing";"577270";"1954_4";"Tajikistan / TadzhSSR";"past";"Literature Review";"Rupture";"proximity / similarity"
"ravninnye oblasti Tadzh. / plainland regions of Tajikistan";"clothing";"577270";"1954_4";"Tajikistan / TadzhSSR";"past";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture";"proximity / similarity"
"tadzhiki-kulobi";"identity / self-description / samonazvanie / samosoznanie";"577496";"1984_6";"tadzhiki";NA;"Correction of cited research or literature";NA;"difference"
"Kuljabskaja oblast' / Kuljab";"identity / self-description / samonazvanie / samosoznanie";"577496";"1984_6";"Southern Tajikistan";NA;"Correction of cited research or literature";NA;"difference"
"tadzhiki-kulobi";"identity / self-description / samonazvanie / samosoznanie";"577625";"1984_6";"tadzhiki";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki kuljabskoj oblasti / Kuljaba";"death / funerals / pogrebal'nye obychai i obrjady";"578012";"1954_4";"tadzhiki";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"death / funerals / pogrebal'nye obychai i obrjady";"578012";"1954_4";"tadzhiki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"religion / spirituality (pre-Muslim)";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"religion / spirituality (pre-Muslim)";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Literature Review";"Continuity";NA
"tadzhiki";"religion / spirituality (pre-Muslim)";"578652";"1954_4";"Groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"religion / spirituality (pre-Muslim)";"578652";"1954_4";"Groups";"past: pre-Soviet";"Literature Review";"Continuity";NA
"tadzhiki";"obychai / customs";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"obychai / customs";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Literature Review";"Continuity";NA
"tadzhiki";"obychai / customs";"578652";"1954_4";"Groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"obychai / customs";"578652";"1954_4";"Groups";"past: pre-Soviet";"Literature Review";"Continuity";NA
"tadzhiki";"religion (Islam)";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"religion (Islam)";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Literature Review";"Continuity";NA
"tadzhiki";"religion (Islam)";"578652";"1954_4";"Groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"religion (Islam)";"578652";"1954_4";"Groups";"past: pre-Soviet";"Literature Review";"Continuity";NA
"tadzhiki";"perezhitki / survivals";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"perezhitki / survivals";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Literature Review";"Continuity";NA
"tadzhiki";"perezhitki / survivals";"578652";"1954_4";"Groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki";"perezhitki / survivals";"578652";"1954_4";"Groups";"past: pre-Soviet";"Literature Review";"Continuity";NA
"pamircy";"folk tales / legends / predanii";"579750";"1979_2";"Pamiri groups";"present";"Literature Review";NA;NA
"pamircy";"literature / poslovica / pogovorki";"579750";"1979_2";"Pamiri groups";"present";"Literature Review";NA;NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"dance";"579974";"1954_4";"tadzhiki";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"dance";"579974";"1954_4";"tadzhiki";"past: pre-Islamic / pre-Arab conquest";"Literature Review";"Continuity";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"dance";"579974";"1954_4";"tadzhiki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"dance";"579974";"1954_4";"tadzhiki";"present";"Literature Review";"Continuity";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"theater";"579974";"1954_4";"tadzhiki";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"theater";"579974";"1954_4";"tadzhiki";"past: pre-Islamic / pre-Arab conquest";"Literature Review";"Continuity";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"theater";"579974";"1954_4";"tadzhiki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"theater";"579974";"1954_4";"tadzhiki";"present";"Literature Review";"Continuity";NA
"gornye tadzhiki";"byt / bytovyj uklad / every-day life practices";"583043";"1982_3";"groups in mountainous regions";"past";"Literature Review";NA;"proximity / similarity"
"gornye tadzhiki";"mode of production / khozjajsvennyj uklad / economic system";"583043";"1982_3";"groups in mountainous regions";"past";"Literature Review";NA;"proximity / similarity"
"Northern Tajikistan";"literature / poslovica / pogovorki";"583382";"1969_5";"Tajikistan / TadzhSSR";NA;"Literature Review";NA;"difference"
"Northern Tajikistan";"literature / poslovica / pogovorki";"583382";"1969_5";"Tajikistan / TadzhSSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"Northern Tajikistan";"folklore (incl. pesni / poslovica / pogovorki)";"583382";"1969_5";"Tajikistan / TadzhSSR";NA;"Literature Review";NA;"difference"
"Northern Tajikistan";"folklore (incl. pesni / poslovica / pogovorki)";"583382";"1969_5";"Tajikistan / TadzhSSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"Southern Tajikistan";"literature / poslovica / pogovorki";"583382";"1969_5";"Tajikistan / TadzhSSR";NA;"Literature Review";NA;"difference"
"Southern Tajikistan";"literature / poslovica / pogovorki";"583382";"1969_5";"Tajikistan / TadzhSSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"Southern Tajikistan";"folklore (incl. pesni / poslovica / pogovorki)";"583382";"1969_5";"Tajikistan / TadzhSSR";NA;"Literature Review";NA;"difference"
"Southern Tajikistan";"folklore (incl. pesni / poslovica / pogovorki)";"583382";"1969_5";"Tajikistan / TadzhSSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"Northern Tajikistan";"literature / poslovica / pogovorki";"583678";"1969_5";"Tajikistan / TadzhSSR";NA;"Literature Review";NA;"proximity / similarity"
"Northern Tajikistan";"literature / poslovica / pogovorki";"583678";"1969_5";"Tajikistan / TadzhSSR";NA;"Literature Review";NA;"influence"
"Northern Tajikistan";"literature / poslovica / pogovorki";"583678";"1969_5";"Tajikistan / TadzhSSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"Northern Tajikistan";"literature / poslovica / pogovorki";"583678";"1969_5";"Tajikistan / TadzhSSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"influence"
"Northern Tajikistan";"folklore (incl. pesni / poslovica / pogovorki)";"583678";"1969_5";"Tajikistan / TadzhSSR";NA;"Literature Review";NA;"proximity / similarity"
"Northern Tajikistan";"folklore (incl. pesni / poslovica / pogovorki)";"583678";"1969_5";"Tajikistan / TadzhSSR";NA;"Literature Review";NA;"influence"
"Northern Tajikistan";"folklore (incl. pesni / poslovica / pogovorki)";"583678";"1969_5";"Tajikistan / TadzhSSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"Northern Tajikistan";"folklore (incl. pesni / poslovica / pogovorki)";"583678";"1969_5";"Tajikistan / TadzhSSR";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"influence"
"gornye tadzhiki";"""racial type"" / rasovyj tip / rasa";"58612";"1964-5";"groups in mountainous regions";NA;"Factual Statement by Author";NA;"proximity / similarity"
"pamirskie tadzhiki";"""racial type"" / rasovyj tip / rasa";"58612";"1964-5";"Pamiri groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
