"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation";"relation"
"uzbeki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"54379";"1991_1";"Central Asian titular nations";NA;"Factual Statement by Author";NA;"difference"
"uzbekskie pogranichnye seleniya na Zeravshane";"housing / architecture / zhilisshe";"544290";"1953_3";"Uzbekistan / Uzbekskaja SSR";"present";"Factual Statement by Author";NA;"proximity / similarity"
"severnye otrogi Zeravshanskogo khrebta";"housing / architecture / zhilisshe";"544290";"1953_3";"gornyj severnyj Tadzh./ mountainous regions Northern Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"ravninnye tadzhiki";"housing / architecture / zhilisshe";"544966";"1953_3";"groups in plainland regions";"present";"Factual Statement by Author";NA;"difference"
"gornye tadzhiki";"housing / architecture / zhilisshe";"544966";"1953_3";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"difference"
"vysokogornye oblasti / rajony Tadzhikistana";"housing / architecture / zhilisshe";"545117";"1953_3";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"present";"Factual Statement by Author";NA;NA
"Gorno-Badakhshan / Sovetskij Badakhshan / GBAO";"housing / architecture / zhilisshe";"545316";"1953_3";"Pamir";"present";"Factual Statement by Author";NA;"difference"
"Zeravshan";"housing / architecture / zhilisshe";"545316";"1953_3";"Northern Tajikistan";"present";"Factual Statement by Author";NA;"difference"
"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"life on kolkhozes / kolkhoznoe krest'janstvo";"54538";"1982_3";"Groups";"present";NA;NA;NA
"verkhovja Jagnoba / Yaghnob";"housing / architecture / zhilisshe";"545814";"1953_3";"gornyj severnyj Tadzh./ mountainous regions Northern Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Zeravshanskaja dolina";"housing / architecture / zhilisshe";"545814";"1953_3";"Zeravshan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"literature / poslovica / pogovorki";"546131";"1955_1";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"Gorno-Badakhshan / Sovetskij Badakhshan / GBAO";"housing / architecture / zhilisshe";"546733";"1953_3";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"verkhovya Varzoba";"housing / architecture / zhilisshe";"546733";"1953_3";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Darvaz";"housing / architecture / zhilisshe";"546939";"1953_3";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Garm / Garmskaja oblast'";"housing / architecture / zhilisshe";"546939";"1953_3";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Karategin";"housing / architecture / zhilisshe";"546939";"1953_3";"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Gorno-Badakhshan / Sovetskij Badakhshan / GBAO";"housing / architecture / zhilisshe";"546939";"1953_3";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Vakhio / Vakhie (dolina  r. Khingou / Obikhingou)";"housing / architecture / zhilisshe";"547039";"1953_3";"Southern Tajikistan";"present";"Factual Statement by Author";NA;NA
"Gorno-Badakhshan / Sovetskij Badakhshan / GBAO";"housing / architecture / zhilisshe";"547039";"1953_3";"Pamir";"present";"Factual Statement by Author";NA;NA
"Vostochnaja Bukhara / Bukharskoe khanstvo / Bukharskij emirat";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"54755";"1964_1";"Historical locations";"present";"Factual Statement by Author";"Continuity";"influence"
"Samarkand";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"54755";"1964_1";"Uzbekistan / Uzbekskaja SSR";"present";"Factual Statement by Author";"Continuity";"influence"
"tadzhiki Nuratinskogo khrebta";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"54755";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";"Continuity";"influence"
"gornyj juzhnyj Tadzh. / mountainous regions Southern Tajikistan";"housing / architecture / zhilisshe";"548346";"1953_3";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"present";"Factual Statement by Author";NA;"difference"
"gornyj severnyj Tadzh./ mountainous regions Northern Tajikistan";"housing / architecture / zhilisshe";"548346";"1953_3";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"present";"Factual Statement by Author";NA;"difference"
"Isfara";"political life";"54923";"1982_3";"Ferghana / Ferganskaja dolina";"past: pre-Soviet";"Factual Statement by Author";"Continuity";NA
"cities in pre-Soviet Tajikistan";"political life";"54923";"1982_3";"Tajikistan / TadzhSSR";"past: pre-Soviet";"Factual Statement by Author";"Continuity";NA
"Ura-Tjube";"political life";"54923";"1982_3";"Ferghana / Ferganskaja dolina";"past: pre-Soviet";"Factual Statement by Author";"Continuity";NA
"dolina Yazgulema / Yazgulem";"housing / architecture / zhilisshe";"549665";"1953_3";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"dolina Vancha";"housing / architecture / zhilisshe";"549665";"1953_3";"Pamir";"present";"Factual Statement by Author";NA;"proximity / similarity"
"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"housing / architecture / zhilisshe";"549665";"1953_3";"Tajikistan / TadzhSSR";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Zeravshanskaja dolina";"housing / architecture / zhilisshe";"549665";"1953_3";"Zeravshan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki verkhnej chasti doliny Shirabad-Dar'i";"zemledelie / sel'skoe khosjajstvo / agriculture";"55004";"1965_2";"groups in mountainous regions";"past: early Soviet";"Factual Statement by Author";"Rupture";NA
"Ancient Greece / Hellenic world";"housing / architecture / zhilisshe";"550140";"1953_3";"Historical locations";"past: pre-Islamic / pre-Arab conquest";NA;"Continuity";"proximity / similarity"
"dolina Vancha";"housing / architecture / zhilisshe";"550140";"1953_3";"Pamir";"past: pre-Islamic / pre-Arab conquest";NA;"Continuity";"proximity / similarity"
"dolina Yazgulema / Yazgulem";"housing / architecture / zhilisshe";"550140";"1953_3";"Pamir";"past: pre-Islamic / pre-Arab conquest";NA;"Continuity";"proximity / similarity"
"Zeravshanskaja dolina";"housing / architecture / zhilisshe";"550140";"1953_3";"Zeravshan";"past: pre-Islamic / pre-Arab conquest";NA;"Continuity";"proximity / similarity"
"Tajikistan / TadzhSSR";"housing / architecture / zhilisshe";"550232";"1953_3";"Locations";"present";NA;NA;"proximity / similarity"
"Blizhnij Vostok";"housing / architecture / zhilisshe";"550232";"1953_3";"Locations";"present";NA;NA;"proximity / similarity"
"Zakavkas";"housing / architecture / zhilisshe";"550232";"1953_3";"Locations";"present";NA;NA;"proximity / similarity"
"Bukhara (Uzbekistan)";"religious architecture / Mosque / Mazar";"550403";"1953_3";"Uzbekistan / Uzbekskaja SSR";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Samarkand";"religious architecture / Mosque / Mazar";"550403";"1953_3";"Uzbekistan / Uzbekskaja SSR";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Zeravshan";"religious architecture / Mosque / Mazar";"550403";"1953_3";"Northern Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"Sangiston";"religious architecture / Mosque / Mazar";"551005";"1953_3";"Zeravshan";"present";"Factual Statement by Author";NA;"difference"
"Zosun";"religious architecture / Mosque / Mazar";"551005";"1953_3";"Zeravshan";"present";"Factual Statement by Author";NA;"difference"
"Uzbekistan / Uzbekskaja SSR";"religious architecture / Mosque / Mazar";"551005";"1953_3";"Locations";"present";"Factual Statement by Author";NA;"difference"
"Rarz";"religious architecture / Mosque / Mazar";"551005";"1953_3";"Zeravshan";"present";"Factual Statement by Author";NA;"difference"
"Tajikistan / TadzhSSR";"religious architecture / Mosque / Mazar";"551005";"1953_3";"Locations";"present";"Factual Statement by Author";NA;"difference"
"rushancy";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"rushancy";"identity / self-description / samonazvanie / samosoznanie";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"rushancy";"history";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"rushancy";"language / spoken (incl. dialects)";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"tadzhiki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"55318";"1989_5";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"55318";"1989_5";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"tadzhiki";"history";"55318";"1989_5";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"tadzhiki";"language / spoken (incl. dialects)";"55318";"1989_5";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"jazgulemcy";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"jazgulemcy";"identity / self-description / samonazvanie / samosoznanie";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"jazgulemcy";"history";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"jazgulemcy";"language / spoken (incl. dialects)";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"ishkashimcy";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"ishkashimcy";"identity / self-description / samonazvanie / samosoznanie";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"ishkashimcy";"history";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"ishkashimcy";"language / spoken (incl. dialects)";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"shugnancy";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"shugnancy";"identity / self-description / samonazvanie / samosoznanie";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"shugnancy";"history";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"shugnancy";"language / spoken (incl. dialects)";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"vakhancy";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"vakhancy";"identity / self-description / samonazvanie / samosoznanie";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"vakhancy";"history";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"vakhancy";"language / spoken (incl. dialects)";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"pamirskie narody";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"pamirskie narody";"identity / self-description / samonazvanie / samosoznanie";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"pamirskie narody";"history";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"pamirskie narody";"language / spoken (incl. dialects)";"55318";"1989_5";"Pamiri groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"uzbeki";"language / spoken (incl. dialects)";"55342";"1982_5";"Central Asian titular nations";"present";"Factual Statement by Author";NA;NA
"tadzhiki";"language / spoken (incl. dialects)";"55342";"1982_5";"Groups";"present";"Factual Statement by Author";NA;NA
"uzbeki";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Central Asian titular nations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"uzbeki";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Central Asian titular nations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"assimilation"
"turkmeny";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Central Asian titular nations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"turkmeny";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Central Asian titular nations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"assimilation"
"tadzhiki";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tadzhiki";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"assimilation"
"kurdy / Kurds";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"kurdy / Kurds";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"assimilation"
"ujgury";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"ujgury";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"assimilation"
"sredneaziatskie araby / Central Asian Arabs";"antropologicheskij sostav / antropologicheskie komponenty";"553766";"1990_6";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
